case_id,municipality,case_hybrid_score,case_hybrid_raw
3933960,BPIC15_1,0.847,0.8395759977363769
3935195,BPIC15_5,0.415,0.43014625382040406
3935223,BPIC15_3,0.446,0.4594336892171081
3936989,BPIC15_1,0.837,0.8303702396564635
3938346,BPIC15_3,0.456,0.46937238100469614
3940349,BPIC15_5,0.817,0.8114163293701331
3942829,BPIC15_3,0.459,0.4714127079347633
3943359,BPIC15_5,0.792,0.787726153804541
3945605,BPIC15_3,0.846,0.8386109849492764
3946473,BPIC15_1,0.82,0.8146041061702861
3946781,BPIC15_3,0.843,0.8363205105867818
3949536,BPIC15_3,0.846,0.838832060738857
3951904,BPIC15_3,0.429,0.44295134194567726
3953870,BPIC15_5,0.826,0.8198703988596044
3959330,BPIC15_1,0.837,0.8302944862989802
3959698,BPIC15_1,0.433,0.4475015931057396
3960395,BPIC15_3,0.52,0.5292793249437024
3961333,BPIC15_1,0.936,0.9246161237954452
3962270,BPIC15_3,0.837,0.8299482070614254
3965198,BPIC15_3,0.824,0.8177672492766014
3966946,BPIC15_5,0.826,0.8194933998764925
3967613,BPIC15_5,0.383,0.39937438327517444
3967958,BPIC15_5,0.827,0.820555255604407
3971513,BPIC15_3,0.842,0.8351924359091468
3971830,BPIC15_1,0.812,0.8065087172665332
3978362,BPIC15_3,0.497,0.5078986159881616
3983198,BPIC15_1,0.893,0.8831424445028028
3987293,BPIC15_1,0.853,0.8456029576594786
3988631,BPIC15_3,0.422,0.43665777921332294
3989897,BPIC15_1,0.817,0.8112259669236688
3990607,BPIC15_1,0.825,0.8191133416164985
3995906,BPIC15_1,0.821,0.8152954789916546
3996397,BPIC15_3,0.425,0.4395034125139506
3998042,BPIC15_3,0.456,0.46864286975890923
3999843,BPIC15_1,0.831,0.824347906509616
4000991,BPIC15_1,0.936,0.9245969180923336
4002836,BPIC15_1,0.817,0.8114169635255636
4004994,BPIC15_5,0.781,0.7771032911083354
4005077,BPIC15_5,0.852,0.8447760698097139
4008831,BPIC15_3,0.859,0.8516073916619366
4011065,BPIC15_5,0.408,0.42306273646364106
4012152,BPIC15_5,0.419,0.4336781169319654
4014815,BPIC15_5,0.779,0.775531727483253
4018764,BPIC15_1,0.824,0.8177272791777949
4019214,BPIC15_5,0.405,0.42059953211695533
4021376,BPIC15_5,0.827,0.8205311717321819
4029282,BPIC15_1,0.417,0.43161863476510437
4029732,BPIC15_5,0.373,0.39028460958698896
4030042,BPIC15_5,0.369,0.3868063896479176
4032229,BPIC15_3,0.823,0.8170918859499827
4032881,BPIC15_3,0.407,0.4224818789126346
4035956,BPIC15_5,0.79,0.7859472480821612
4038692,BPIC15_3,0.419,0.4342746147533036
4044307,BPIC15_3,0.388,0.4041007911149538
4044693,BPIC15_3,0.82,0.8144715152281073
4046639,BPIC15_5,0.383,0.39981252896549774
4050155,BPIC15_1,0.908,0.897673310640693
4055069,BPIC15_1,0.814,0.8081808940479085
4055358,BPIC15_3,0.426,0.4402346014823941
4056074,BPIC15_3,0.528,0.5373985552961897
4056698,BPIC15_3,0.459,0.47133600866904085
4059127,BPIC15_5,0.479,0.4911840160962789
4059654,BPIC15_3,0.832,0.8252370951259738
4059913,BPIC15_1,0.417,0.4317365913647408
4061018,BPIC15_1,0.822,0.8162939737522116
4062767,BPIC15_1,0.414,0.42924154784452473
4065359,BPIC15_5,0.87,0.8614158190379563
4067441,BPIC15_3,0.497,0.5075452996402956
4075979,BPIC15_1,0.42,0.43523382558864804
4077574,BPIC15_5,0.79,0.7858862426859651
4081364,BPIC15_5,0.788,0.7839981570460333
4081605,BPIC15_3,0.814,0.8084361555782735
4082554,BPIC15_1,0.549,0.5572712033971188
4086821,BPIC15_3,0.411,0.4259169310702819
4087568,BPIC15_3,0.455,0.4682343626695147
4088512,BPIC15_1,0.44,0.4533032071251639
4089934,BPIC15_1,0.878,0.8696690468179347
4092557,BPIC15_3,0.818,0.8121022327784175
4098617,BPIC15_3,0.819,0.8129978751467412
4106982,BPIC15_3,0.854,0.8461457919826469
4116554,BPIC15_3,0.425,0.43947652787903446
4119338,BPIC15_2,0.811,0.8057326045784367
4119890,BPIC15_2,0.514,0.5242668260732232
4120038,BPIC15_1,0.407,0.42216559573555423
4120375,BPIC15_2,0.817,0.8118657627972339
4120712,BPIC15_3,0.435,0.4485737016687663
4120803,BPIC15_2,0.4,0.41591476508752545
4121460,BPIC15_1,0.834,0.8275176532948485
4121999,BPIC15_2,0.817,0.8111109212641877
4122647,BPIC15_1,0.837,0.8304252166941282
4124258,BPIC15_1,0.814,0.8084228282532903
4125492,BPIC15_5,0.351,0.3690276569800538
4126096,BPIC15_3,0.422,0.43664808204999794
4128946,BPIC15_5,0.769,0.7657255102911482
4131275,BPIC15_2,0.802,0.7973719687837505
4132003,BPIC15_1,0.853,0.845280173452098
4132172,BPIC15_3,0.418,0.43279483512139516
4136619,BPIC15_1,0.908,0.8977206063021421
4139882,BPIC15_5,0.351,0.3693625628130361
4145458,BPIC15_3,0.852,0.8442284169909849
4147455,BPIC15_5,0.382,0.3990396992342319
4151070,BPIC15_3,0.866,0.8575577290045018
4152878,BPIC15_5,0.811,0.8055181065122038
4155269,BPIC15_1,0.52,0.52941562598501
4156240,BPIC15_3,0.835,0.8284153053817533
4157546,BPIC15_5,0.418,0.43264185238527075
4159310,BPIC15_5,0.776,0.7729350178764546
4159982,BPIC15_3,0.819,0.8132970000413846
4160051,BPIC15_5,0.819,0.8132826090835845
4161683,BPIC15_3,0.413,0.4280524043391465
4163300,BPIC15_3,0.82,0.8138904818702022
4167229,BPIC15_4,0.86,0.8525344246109371
4172943,BPIC15_5,0.791,0.787205990999871
4176968,BPIC15_5,0.457,0.4697640423973475
4179909,BPIC15_3,0.823,0.8174651284198354
4179992,BPIC15_1,0.807,0.8023320835612521
4181635,BPIC15_1,0.934,0.9225448091444276
4182851,BPIC15_1,0.83,0.8239587575651272
4183008,BPIC15_5,0.786,0.781800769021521
4184540,BPIC15_5,0.782,0.7781054343793867
4184741,BPIC15_1,0.799,0.7939499279202056
4185726,BPIC15_1,0.822,0.8163981861994503
4188387,BPIC15_3,0.42,0.43504205995597556
4190693,BPIC15_3,0.411,0.4260157427136935
4192656,BPIC15_1,0.4,0.41623763851528434
4193609,BPIC15_4,0.855,0.8471255021323637
4196368,BPIC15_5,0.789,0.785087126440113
4197927,BPIC15_5,0.813,0.8080246199226622
4199264,BPIC15_5,0.811,0.8061794694790783
4204133,BPIC15_5,0.353,0.3709519663785082
4204569,BPIC15_5,0.353,0.3713547945067425
4209658,BPIC15_5,0.369,0.3867267546076199
4209852,BPIC15_5,0.84,0.8328348982506174
4210243,BPIC15_5,0.846,0.8386536127958364
4214784,BPIC15_4,0.821,0.8154037697406973
4215189,BPIC15_5,0.78,0.7760464662344838
4219111,BPIC15_5,0.419,0.4342940321199686
4220504,BPIC15_5,0.838,0.8315547942380634
4223565,BPIC15_5,0.891,0.8819645321520212
4225052,BPIC15_3,0.871,0.8627354718307849
4228478,BPIC15_3,0.817,0.8118781597438899
4229371,BPIC15_5,0.781,0.7773759364188484
4234704,BPIC15_3,0.885,0.8756466321003905
4235592,BPIC15_5,0.818,0.8125002457097248
4236010,BPIC15_5,0.87,0.8621671759360579
4238351,BPIC15_1,0.856,0.8481212021357022
4239450,BPIC15_2,0.394,0.4101244968474168
4239488,BPIC15_2,0.403,0.41891667942589733
4243698,BPIC15_4,0.405,0.4204253405980417
4246382,BPIC15_4,0.792,0.7880353364725201
4254960,BPIC15_3,0.853,0.8456267515211555
4258799,BPIC15_4,0.39,0.4065948473041641
4263014,BPIC15_5,0.785,0.7806274647976882
4270166,BPIC15_5,0.467,0.4790254614270796
4272602,BPIC15_4,0.83,0.8233111283004124
4274844,BPIC15_3,0.813,0.8079127629065681
4281822,BPIC15_3,0.424,0.43814381906383937
4282402,BPIC15_5,0.386,0.4026750324687906
4285256,BPIC15_4,0.299,0.32020718611889437
4285942,BPIC15_3,0.855,0.8472760366262134
4287399,BPIC15_3,0.832,0.8256128569287576
4289500,BPIC15_4,0.828,0.8220416127681648
4290324,BPIC15_3,0.404,0.4200779366154319
4291563,BPIC15_4,0.829,0.8230111443597885
4291574,BPIC15_5,0.412,0.42759190925272844
4292000,BPIC15_5,0.389,0.405808227299893
4293310,BPIC15_5,0.856,0.8486704225961385
4300583,BPIC15_5,0.416,0.43062071682383024
4301596,BPIC15_1,0.899,0.8893541863686018
4302073,BPIC15_3,0.852,0.8444071380916283
4302294,BPIC15_1,0.417,0.4318820172004853
4302991,BPIC15_3,0.829,0.8223308697088245
4306197,BPIC15_1,0.897,0.8872341249164848
4308991,BPIC15_1,0.84,0.8331484543023504
4310308,BPIC15_3,0.396,0.4117698862795993
4313461,BPIC15_3,0.831,0.8245914296186091
4314442,BPIC15_4,0.83,0.8239232774440715
4314622,BPIC15_1,0.409,0.4248106604809181
4315904,BPIC15_1,0.89,0.8807836738937832
4316878,BPIC15_3,0.852,0.844895606956626
4317123,BPIC15_4,0.834,0.8276599151799283
4317993,BPIC15_1,0.435,0.4490541820419259
4318875,BPIC15_1,0.422,0.43673882047395973
4323318,BPIC15_3,0.821,0.8154757285799202
4324793,BPIC15_5,0.859,0.8514760147506412
4325240,BPIC15_3,0.42,0.4350661599330628
4329588,BPIC15_4,0.304,0.3246171089069795
4329627,BPIC15_3,0.408,0.4236505498813062
4330430,BPIC15_4,0.8,0.7950055444798845
4334830,BPIC15_5,0.822,0.8160576736114964
4334834,BPIC15_3,0.817,0.8115775567329071
4336310,BPIC15_1,0.421,0.43571834490102257
4337643,BPIC15_5,0.789,0.7849233987968677
4337692,BPIC15_1,0.492,0.5032852594218226
4337936,BPIC15_1,0.411,0.4261004898972735
4339736,BPIC15_3,0.852,0.8448533670968793
4340270,BPIC15_1,0.922,0.9111672466455172
4342136,BPIC15_3,0.822,0.8162384808704971
4343382,BPIC15_1,0.822,0.8160245868201914
4344565,BPIC15_3,0.828,0.8215307324346849
4347884,BPIC15_3,0.822,0.8164573017229213
4350028,BPIC15_3,0.847,0.8394546408953846
4351345,BPIC15_3,0.815,0.8096286030601068
4351876,BPIC15_5,0.887,0.8782346830856251
4357608,BPIC15_4,0.409,0.42433462701007063
4361909,BPIC15_3,0.42,0.434508187701717
4369181,BPIC15_3,0.409,0.42454013294728155
4371397,BPIC15_4,0.824,0.8177880022537628
4374356,BPIC15_5,0.426,0.44044950876151084
4378938,BPIC15_5,0.799,0.7944805181990073
4380619,BPIC15_5,0.794,0.7899813705443219
4381938,BPIC15_3,0.826,0.8200081857576983
4384110,BPIC15_3,0.831,0.8246976625783973
4384954,BPIC15_3,0.454,0.46691484949308604
4389090,BPIC15_4,0.402,0.4172403045584424
4389546,BPIC15_5,0.43,0.44404732575387007
4393203,BPIC15_1,0.818,0.8120620424842461
4405038,BPIC15_5,0.481,0.49272349413269556
4405603,BPIC15_3,0.397,0.412796810010434
4406823,BPIC15_4,0.828,0.8222720215997945
4416017,BPIC15_4,0.432,0.4459459566497352
4416352,BPIC15_3,0.423,0.43721906070852157
4422547,BPIC15_4,0.399,0.41439413672790687
4423698,BPIC15_5,0.884,0.8750849053110694
4425814,BPIC15_4,0.401,0.41720228722921704
4425838,BPIC15_3,0.852,0.8444145802944182
4429736,BPIC15_4,0.401,0.4165077965312872
4429957,BPIC15_4,0.854,0.8465799314436881
4438860,BPIC15_3,0.449,0.46222188932821984
4445422,BPIC15_3,0.405,0.4201004275648333
4448407,BPIC15_5,0.864,0.8558770008623858
4452560,BPIC15_4,0.399,0.41451656755591065
4452748,BPIC15_3,0.829,0.8224023125856184
4454091,BPIC15_5,0.868,0.8595258224409922
4458712,BPIC15_4,0.373,0.39010660094887045
4459915,BPIC15_4,0.303,0.32425858291058807
4460198,BPIC15_3,0.448,0.4616367144846628
4460923,BPIC15_5,0.866,0.8582476039884267
4461831,BPIC15_5,0.468,0.47997319822545204
4464907,BPIC15_3,0.82,0.814010685066569
4466109,BPIC15_3,0.405,0.4207208222525412
4472896,BPIC15_1,0.9,0.8900733025531036
4475536,BPIC15_3,0.811,0.8058141441990465
4477215,BPIC15_4,0.397,0.4127756860501945
4482149,BPIC15_3,0.412,0.42692835223504355
4485058,BPIC15_3,0.858,0.8501970134093553
4487522,BPIC15_5,0.869,0.8609283176731836
4495122,BPIC15_5,0.828,0.8220429566031928
4495482,BPIC15_5,0.897,0.887416328312175
4495693,BPIC15_1,0.439,0.4532712711447912
4498195,BPIC15_3,0.906,0.8957255464021795
4499509,BPIC15_1,0.826,0.8201165441869956
4502336,BPIC15_5,0.803,0.7983209632535014
4506372,BPIC15_5,0.396,0.41197664282117324
4507047,BPIC15_1,0.408,0.42331308381927063
4509548,BPIC15_5,0.805,0.8002039743670254
4511172,BPIC15_5,0.926,0.915212673153541
4518012,BPIC15_1,0.408,0.42369335803100766
4519355,BPIC15_3,0.872,0.8636238317421938
4520437,BPIC15_5,0.799,0.7944974433495302
4523031,BPIC15_4,0.806,0.8011176573102434
4528654,BPIC15_5,0.825,0.8191540806839386
4530777,BPIC15_3,0.39,0.4063718106991096
4532108,BPIC15_3,0.829,0.8229239620262235
4532666,BPIC15_5,0.857,0.8497560655751876
4534133,BPIC15_1,0.903,0.8931943151827921
4535643,BPIC15_1,0.554,0.5618891908916646
4535673,BPIC15_3,0.449,0.4622680671391205
4538296,BPIC15_3,0.821,0.8153696948885593
4541396,BPIC15_3,0.827,0.8209942665932477
4544674,BPIC15_3,0.83,0.8234340433334163
4544793,BPIC15_4,0.407,0.42257301361034777
4546509,BPIC15_3,0.831,0.824342017919199
4546767,BPIC15_5,0.788,0.7839060674655275
4546921,BPIC15_1,0.48,0.49138868029857385
4551494,BPIC15_3,0.448,0.46167685227606425
4556063,BPIC15_3,0.834,0.8272247584474287
4557074,BPIC15_3,0.841,0.8346158941983042
4557293,BPIC15_3,0.831,0.8245838326464997
4557376,BPIC15_1,0.409,0.42479824957910955
4558181,BPIC15_1,0.416,0.4314084748848263
4561046,BPIC15_1,0.453,0.4658540908716407
4561520,BPIC15_4,0.859,0.8516668096646527
4563842,BPIC15_3,0.411,0.42659608723385495
4565201,BPIC15_3,0.808,0.8031588574431315
4565231,BPIC15_1,0.331,0.34990800653598986
4568005,BPIC15_1,0.971,0.9579224018012591
4568323,BPIC15_1,0.453,0.46636751660468734
4568991,BPIC15_3,0.418,0.43289171731581483
4569681,BPIC15_1,0.423,0.43787672140464756
4571236,BPIC15_3,0.852,0.844174231395658
4573909,BPIC15_1,0.528,0.5373926112923967
4574721,BPIC15_3,0.856,0.8485162025054731
4576476,BPIC15_3,0.433,0.44735603548975383
4577402,BPIC15_3,0.841,0.8343023713336994
4578210,BPIC15_4,0.404,0.4196579013473572
4580781,BPIC15_5,0.821,0.8149651019263987
4581291,BPIC15_5,0.866,0.8576473838498433
4581530,BPIC15_1,0.822,0.8162287237170861
4581576,BPIC15_4,0.383,0.3998622969665526
4582102,BPIC15_3,0.399,0.4145096140827052
4582447,BPIC15_3,0.412,0.427459644180921
4583575,BPIC15_3,0.836,0.8297272347954275
4587229,BPIC15_1,0.825,0.8189613676947836
4588849,BPIC15_3,0.463,0.47557852835790276
4589428,BPIC15_3,0.463,0.4757950083609647
4589653,BPIC15_5,0.37,0.3876246184092357
4589736,BPIC15_3,0.416,0.4309171841217722
4590635,BPIC15_1,0.413,0.4278390816389976
4590665,BPIC15_5,0.824,0.8184010654803034
4591274,BPIC15_5,0.393,0.40887836783620607
4592657,BPIC15_3,0.875,0.8660115304990328
4593447,BPIC15_5,0.791,0.7863803526459443
4594570,BPIC15_3,0.872,0.8639481719546072
4595267,BPIC15_3,0.816,0.8106010196189405
4595553,BPIC15_5,0.79,0.7862368344793923
4596585,BPIC15_5,0.806,0.8006027973111648
4596918,BPIC15_5,0.841,0.8342505389668176
4598731,BPIC15_1,0.411,0.42579644048236137
4599697,BPIC15_1,0.435,0.44878078222927986
4601549,BPIC15_1,0.413,0.4278077244914582
4602509,BPIC15_1,0.451,0.4642999640274914
4603773,BPIC15_1,0.521,0.5305032589814309
4604349,BPIC15_1,0.815,0.8098129928330713
4605503,BPIC15_2,0.836,0.8291198752304583
4606881,BPIC15_1,0.823,0.8169553057522306
4607685,BPIC15_1,0.895,0.8853725822905713
4608242,BPIC15_5,0.871,0.8624455360252414
4608993,BPIC15_1,0.364,0.3820612305553053
4609219,BPIC15_1,0.898,0.8884380410920887
4610218,BPIC15_2,0.413,0.4283788401963032
4610667,BPIC15_2,0.415,0.4300634575938103
4611116,BPIC15_2,0.819,0.8130169668676153
4611301,BPIC15_1,0.829,0.8226457617906189
4620139,BPIC15_1,0.822,0.8158515655804309
4625539,BPIC15_5,0.39,0.4059833959699508
4629004,BPIC15_5,0.856,0.8479907584215324
4633978,BPIC15_4,0.437,0.4511154543577329
4637482,BPIC15_5,0.888,0.8784850469677511
4640280,BPIC15_1,0.437,0.4507261735554236
4641308,BPIC15_1,0.418,0.4332392627055312
4644551,BPIC15_5,0.83,0.8237758413772515
4646626,BPIC15_2,0.456,0.4685137668754913
4646629,BPIC15_4,0.855,0.8477624610980682
4648928,BPIC15_4,0.81,0.8048224239064617
4648990,BPIC15_1,0.412,0.4272382427958647
4653892,BPIC15_1,0.913,0.9023702841191514
4660745,BPIC15_1,0.406,0.42159512595758925
4681610,BPIC15_1,0.835,0.8283444581987718
4685417,BPIC15_4,0.447,0.4606288816974444
4691855,BPIC15_1,0.842,0.835530703931007
4695077,BPIC15_1,0.843,0.8356749082181613
4695725,BPIC15_1,0.827,0.8208328028054929
4710606,BPIC15_4,0.855,0.8474650652829249
4712607,BPIC15_5,0.83,0.8235560499009543
4720608,BPIC15_4,0.387,0.4037427770735228
4722168,BPIC15_4,0.858,0.8507704115816709
4722173,BPIC15_1,0.405,0.4206760856109983
4726727,BPIC15_1,0.415,0.42995409914557825
4728603,BPIC15_5,0.378,0.3952243261057845
4734658,BPIC15_1,0.39,0.40624385562448323
4735185,BPIC15_5,0.39,0.40627222611126595
4735569,BPIC15_1,0.839,0.832541113018102
4741816,BPIC15_4,0.791,0.7863474413611288
4747767,BPIC15_1,0.823,0.8166758923220158
4762303,BPIC15_1,0.827,0.8209787257182622
4771231,BPIC15_1,0.406,0.4215798401433368
4773116,BPIC15_1,0.491,0.5022703354724027
4774987,BPIC15_1,0.439,0.4524261410810015
4775900,BPIC15_1,0.823,0.8172786871692675
4777311,BPIC15_4,0.809,0.8036953095921088
4784793,BPIC15_1,0.815,0.8093039825679573
4792765,BPIC15_5,0.864,0.8556786954795583
4795652,BPIC15_3,0.873,0.8650101732441753
4796297,BPIC15_3,0.848,0.8408775308596835
4803887,BPIC15_3,0.833,0.8264845021839905
4804379,BPIC15_5,0.912,0.9017076783739014
4805282,BPIC15_4,0.857,0.849417133975894
4806600,BPIC15_1,0.397,0.4131466387034019
4809587,BPIC15_3,0.423,0.4377810514891174
4810148,BPIC15_1,0.837,0.8301949711679666
4812053,BPIC15_5,0.829,0.8229062415320298
4812456,BPIC15_1,0.824,0.8177044278216223
4813114,BPIC15_5,0.389,0.40557473044967085
4813248,BPIC15_1,0.415,0.4298929144997267
4816738,BPIC15_3,0.843,0.8357488031867735
4818486,BPIC15_1,0.413,0.42775864028187804
4819671,BPIC15_3,0.419,0.43420566801038124
4819739,BPIC15_1,0.392,0.40775843354777924
4820539,BPIC15_3,0.818,0.8126921965357998
4822559,BPIC15_3,0.405,0.42073628706661004
4823271,BPIC15_3,0.409,0.4244792992435881
4824359,BPIC15_3,0.394,0.41010978048258717
4824378,BPIC15_1,0.42,0.4350681693957893
4824970,BPIC15_3,0.819,0.8133092075489189
4825261,BPIC15_3,0.82,0.8147319311896376
4825615,BPIC15_3,0.463,0.4751748181013344
4827136,BPIC15_3,0.433,0.4471551865432384
4827249,BPIC15_1,0.434,0.44783320377303804
4828620,BPIC15_1,0.823,0.8174882000441285
4830071,BPIC15_3,0.466,0.4783421495616446
4830126,BPIC15_1,0.435,0.44946662700604423
4832613,BPIC15_3,0.838,0.8317420139545012
4833082,BPIC15_3,0.837,0.8306528411308007
4833530,BPIC15_1,0.817,0.8111443005690203
4835129,BPIC15_1,0.41,0.425652823377702
4837331,BPIC15_3,0.467,0.4794697509112347
4841819,BPIC15_3,0.459,0.47218300798660373
4842497,BPIC15_5,0.854,0.8463824656010415
4845170,BPIC15_4,0.809,0.8037025684349404
4846075,BPIC15_4,0.818,0.8119460663954924
4855024,BPIC15_3,0.467,0.4789663348693793
4857844,BPIC15_5,0.824,0.8183089999368879
4858294,BPIC15_3,0.463,0.47562528239343005
4860974,BPIC15_3,0.841,0.8339314482460751
4861290,BPIC15_3,0.867,0.8591822477074256
4865300,BPIC15_1,0.846,0.8392881616020481
4866292,BPIC15_3,0.837,0.8301158635205999
4867694,BPIC15_1,0.845,0.8382139509947764
4870792,BPIC15_1,0.832,0.8255498884530615
4873186,BPIC15_1,0.819,0.8131190460288386
4874294,BPIC15_3,0.464,0.476260265314392
4875541,BPIC15_3,0.465,0.477617684797693
4879565,BPIC15_3,0.815,0.8095246941625948
4879618,BPIC15_4,0.402,0.41782607392496923
4880023,BPIC15_3,0.815,0.8094308677099943
4880621,BPIC15_3,0.413,0.4283481555551197
4881075,BPIC15_3,0.819,0.8136127772722955
4885184,BPIC15_4,0.783,0.7795137395413968
4885256,BPIC15_4,0.451,0.46432496660394545
4885475,BPIC15_4,0.82,0.8141317474935884
4887779,BPIC15_3,0.851,0.8433146133707419
4888102,BPIC15_3,0.427,0.44145216054975983
4890925,BPIC15_3,0.832,0.8252304532007719
4903631,BPIC15_1,0.421,0.43585560753794517
4912023,BPIC15_5,0.821,0.8149113689146216
4913286,BPIC15_1,0.822,0.8161301500678593
4923453,BPIC15_4,0.824,0.8182169635495485
4927992,BPIC15_5,0.873,0.8642031969226307
4928107,BPIC15_1,0.415,0.43038627902265353
4933265,BPIC15_1,0.82,0.8140799769103325
4933806,BPIC15_4,0.84,0.8332480683017811
4935037,BPIC15_1,0.415,0.42982140067285246
4938008,BPIC15_5,0.392,0.40793365105885343
4940644,BPIC15_3,0.819,0.8130473415274724
4944087,BPIC15_3,0.445,0.45891674651149983
4948158,BPIC15_4,0.789,0.7849163256902452
4950194,BPIC15_4,0.826,0.8196432663320806
4959188,BPIC15_4,0.79,0.7862292525445999
4959812,BPIC15_1,0.399,0.4146705486593792
4960669,BPIC15_1,0.823,0.8167865539855135
4962280,BPIC15_1,0.878,0.8697537861668267
4963316,BPIC15_1,0.825,0.8193469759581049
4963317,BPIC15_5,0.86,0.8522147086138129
4964122,BPIC15_3,0.829,0.8231993901403702
4964516,BPIC15_3,0.416,0.4314062821771844
4968117,BPIC15_3,0.416,0.43122592244692703
4971922,BPIC15_3,0.906,0.8962405271373983
4972085,BPIC15_1,0.818,0.8119766243165056
4972924,BPIC15_1,0.949,0.9368416981599785
4973504,BPIC15_3,0.879,0.8704165515170382
4975056,BPIC15_3,0.848,0.8408629277030112
4977331,BPIC15_3,0.826,0.8204188506127371
4978481,BPIC15_1,0.876,0.8673759248877806
4980241,BPIC15_3,0.839,0.8323872709088822
4984981,BPIC15_3,0.86,0.8518473015299136
4986984,BPIC15_3,0.413,0.4282739107317411
4990413,BPIC15_3,0.898,0.8886296295043663
5001256,BPIC15_3,0.466,0.4786026274587014
5002082,BPIC15_5,0.8,0.7957179473540823
5007766,BPIC15_3,0.446,0.4594020644370598
5008645,BPIC15_3,0.41,0.42499578641164804
5011629,BPIC15_3,0.415,0.4301083218812689
5011818,BPIC15_5,0.84,0.8333161658931898
5014163,BPIC15_3,0.417,0.4317003966686161
5014741,BPIC15_3,0.824,0.8183657494189152
5016643,BPIC15_1,0.826,0.8201259637352059
5019451,BPIC15_1,0.418,0.43300766734006707
5020401,BPIC15_3,0.824,0.8179974337763093
5021660,BPIC15_1,0.416,0.43072619533899986
5023361,BPIC15_3,0.831,0.8245397377655932
5025683,BPIC15_1,0.413,0.4285692721325817
5026680,BPIC15_3,0.88,0.8714015370807393
5028164,BPIC15_1,0.896,0.8862079925989139
5028884,BPIC15_3,0.836,0.828985823761011
5030359,BPIC15_1,0.377,0.3943507406645059
5031785,BPIC15_1,0.428,0.4420653679152636
5031919,BPIC15_3,0.837,0.8308666856535093
5036267,BPIC15_3,0.413,0.42854257292467923
5037825,BPIC15_3,0.88,0.871369105538494
5038494,BPIC15_1,0.412,0.4275977205989801
5041223,BPIC15_3,0.491,0.5021933028185301
5043362,BPIC15_3,0.421,0.43569307630091897
5043454,BPIC15_4,0.851,0.8435887305934798
5044814,BPIC15_1,0.822,0.8162040165510187
5045102,BPIC15_4,0.818,0.8123044703328999
5045482,BPIC15_3,0.411,0.4266306458339463
5049765,BPIC15_3,0.498,0.509011520999721
5050250,BPIC15_4,0.814,0.8084946739895431
5051766,BPIC15_1,0.414,0.4291656536985636
5052356,BPIC15_4,0.796,0.7911382043862016
5052939,BPIC15_4,0.819,0.8136865673772956
5053687,BPIC15_4,0.8,0.795348795178619
5054444,BPIC15_4,0.818,0.8120433339788874
5054934,BPIC15_4,0.818,0.8127371978485446
5055836,BPIC15_4,0.855,0.8476535822086471
5056314,BPIC15_4,0.855,0.8473895300348536
5058517,BPIC15_3,0.416,0.43109678436086624
5061993,BPIC15_1,0.838,0.8316697684575367
5062593,BPIC15_4,0.406,0.4213016337275619
5063900,BPIC15_4,0.778,0.7739966538399498
5064511,BPIC15_4,0.406,0.4212894325028852
5064826,BPIC15_4,0.789,0.7845334009344634
5068048,BPIC15_1,0.922,0.9108024529458241
5068070,BPIC15_3,0.401,0.41678562972376987
5068783,BPIC15_4,0.789,0.785091358790338
5068955,BPIC15_3,0.887,0.8782649704065489
5069540,BPIC15_1,0.385,0.40163324463049765
5069588,BPIC15_3,0.824,0.8184895775661575
5070033,BPIC15_3,0.403,0.41898409941954334
5070604,BPIC15_3,0.51,0.5205077787800293
5071981,BPIC15_3,0.881,0.871669213390091
5071997,BPIC15_3,0.421,0.4353741421918646
5072024,BPIC15_3,0.904,0.8940757873952894
5073390,BPIC15_1,0.413,0.428605968002784
5075981,BPIC15_3,0.429,0.44302398867066045
5078883,BPIC15_4,0.83,0.8237884336119207
5080348,BPIC15_3,0.415,0.4300908906764673
5084718,BPIC15_1,0.425,0.43955217953789233
5087335,BPIC15_1,0.823,0.8173911656245402
5087936,BPIC15_4,0.818,0.8124686972275451
5088217,BPIC15_1,0.917,0.9066419360997295
5088423,BPIC15_3,0.847,0.8394208234670051
5089376,BPIC15_3,0.825,0.8185660723326931
5089824,BPIC15_3,0.818,0.8122100253770529
5091849,BPIC15_5,0.799,0.7945362563233082
5095678,BPIC15_3,0.412,0.427335664469811
5098197,BPIC15_1,0.418,0.4329139284882596
5099693,BPIC15_1,0.408,0.42378370271002785
5102213,BPIC15_1,0.435,0.44930070469583777
5103695,BPIC15_1,0.844,0.8366219005061539
5105363,BPIC15_1,0.422,0.4370658528649335
5105797,BPIC15_5,0.861,0.8531333435778098
5106432,BPIC15_1,0.392,0.4081793211819494
5107748,BPIC15_1,0.407,0.4221263572145719
5108718,BPIC15_1,0.903,0.8929738147075548
5109975,BPIC15_4,0.827,0.8209678378179084
5111183,BPIC15_4,0.838,0.8314208495398581
5119428,BPIC15_4,0.413,0.4282234737565198
5120609,BPIC15_4,0.417,0.4323458089831331
5122014,BPIC15_1,0.425,0.4392145266408184
5122053,BPIC15_4,0.423,0.4378748851224276
5123467,BPIC15_3,0.82,0.813938434411552
5124051,BPIC15_3,0.43,0.44395534630753647
5125859,BPIC15_1,0.404,0.41970653460009194
5126018,BPIC15_4,0.369,0.3862528299327207
5126344,BPIC15_5,0.394,0.41016737787515367
5127562,BPIC15_5,0.84,0.8332024267225522
5129295,BPIC15_1,0.844,0.836783545483141
5131251,BPIC15_3,0.418,0.4328518988401721
